seqId,BLASTN,CLARK,KRAKEN,MetaPhlAn,TIPP
B_cereus_MiSeq.547734,0,86661,0,1217984,0
B_cereus_MiSeq.548741,1396,222523,0,222523,0
B_cereus_MiSeq.549837,1396,1396,0,222523,0
B_cereus_MiSeq.549908,1396,222523,0,222523,0
B_cereus_MiSeq.550554,1396,1396,0,1217984,0
B_cereus_MiSeq.551072,0,0,0,0,0
B_cereus_MiSeq.552085,1396,222523,0,1396,0
B_cereus_MiSeq.552229,1396,222523,0,222523,0
B_cereus_MiSeq.552629,1396,1396,0,1217984,0
B_cereus_MiSeq.553470,0,0,0,0,0
B_cereus_MiSeq.554707,1396,1396,0,222523,0
B_cereus_MiSeq.555265,1396,1396,0,1217984,0
B_cereus_MiSeq.555940,1396,222523,0,222523,0
B_cereus_MiSeq.556314,0,86661,0,1217984,0
B_cereus_MiSeq.557170,1396,222523,0,222523,0
B_cereus_MiSeq.558208,1396,222523,0,1396,0
B_cereus_MiSeq.558970,0,86661,0,1217984,0
B_cereus_MiSeq.559484,1396,1396,0,1396,0
B_cereus_MiSeq.560074,1396,222523,0,222523,0
B_cereus_MiSeq.56094,1396,222523,0,1396,0
B_cereus_MiSeq.561334,1396,222523,0,222523,0
B_cereus_MiSeq.561844,1396,222523,0,222523,0
B_cereus_MiSeq.562276,0,222523,0,222523,0
B_cereus_MiSeq.564172,1396,222523,0,222523,0
B_cereus_MiSeq.56450,1396,1396,0,1217984,0
B_cereus_MiSeq.565995,1396,1396,0,1217984,0
B_cereus_MiSeq.570032,1396,222523,0,222523,0
B_cereus_MiSeq.570465,1396,1396,0,222523,0
B_cereus_MiSeq.571818,1396,222523,0,1396,0
B_cereus_MiSeq.576050,0,86661,0,570416,0
B_cereus_MiSeq.576618,1396,1396,0,222523,0
B_cereus_MiSeq.57746,1396,1396,0,222523,0
B_cereus_MiSeq.579198,1396,1396,0,1217984,0
B_cereus_MiSeq.580905,0,86661,0,1217984,0
B_cereus_MiSeq.581697,1396,222523,0,222523,0
B_cereus_MiSeq.581962,1396,222523,0,222523,0
B_cereus_MiSeq.582255,0,86661,0,1217984,0
B_cereus_MiSeq.583270,1396,1396,0,222523,0
B_cereus_MiSeq.584873,1396,1396,0,1217984,0
B_cereus_MiSeq.586546,0,86661,0,1392,0
B_cereus_MiSeq.5867,0,86661,0,1217984,0
B_cereus_MiSeq.587672,0,0,0,0,0
B_cereus_MiSeq.588744,1396,222523,0,222523,0
B_cereus_MiSeq.588755,1396,1396,0,0,0
B_cereus_MiSeq.589233,0,86661,0,714359,0
B_cereus_MiSeq.589707,1396,222523,0,222523,0
B_cereus_MiSeq.591004,1396,222523,0,222523,0
B_cereus_MiSeq.592684,0,86661,0,1217984,0
B_cereus_MiSeq.592957,0,86661,0,1396,0
B_cereus_MiSeq.594972,1396,1396,0,1217984,0
B_cereus_MiSeq.596132,1396,1396,0,222523,0
B_cereus_MiSeq.596892,0,86661,0,570416,0
B_cereus_MiSeq.597409,1396,222523,0,222523,0
B_cereus_MiSeq.598965,1396,222523,0,222523,0
B_cereus_MiSeq.599609,0,86661,0,1217984,0
B_cereus_MiSeq.600622,1396,222523,0,222523,0
B_cereus_MiSeq.600766,0,86661,0,1392,0
B_cereus_MiSeq.600927,1396,1396,0,1396,0
B_cereus_MiSeq.606371,1396,222523,0,1396,0
B_cereus_MiSeq.608043,1396,1396,0,1217984,0
B_cereus_MiSeq.611319,1396,1396,0,1217984,0
B_cereus_MiSeq.615106,1396,1396,0,1217984,0
B_cereus_MiSeq.615271,0,86661,0,1217984,0
B_cereus_MiSeq.615699,1396,1396,0,1396,0
B_cereus_MiSeq.616100,1396,222523,186820,222523,0
B_cereus_MiSeq.616339,1396,1396,0,334406,0
B_cereus_MiSeq.620436,1396,1396,0,1217984,0
B_cereus_MiSeq.620513,1396,222523,0,222523,0
B_cereus_MiSeq.621866,1396,222523,0,222523,0
B_cereus_MiSeq.622722,1396,222523,0,222523,0
B_cereus_MiSeq.624321,1396,1396,0,1217984,0
B_cereus_MiSeq.624553,1396,1396,0,1217984,0
B_cereus_MiSeq.624637,1396,222523,0,222523,0
B_cereus_MiSeq.625827,1396,1396,0,1217984,0
B_cereus_MiSeq.627095,1396,222523,0,222523,0
B_cereus_MiSeq.62725,1396,1396,0,1217984,0
B_cereus_MiSeq.629926,1396,1396,0,222523,0
B_cereus_MiSeq.631984,0,1239,0,1396,0
B_cereus_MiSeq.633391,1396,1396,0,1217984,0
B_cereus_MiSeq.634328,1396,1396,0,222523,0
B_cereus_MiSeq.634391,0,86661,0,930170,0
B_cereus_MiSeq.635722,1396,222523,0,1396,0
B_cereus_MiSeq.637154,0,86661,1385,570416,0
B_cereus_MiSeq.638072,1396,1396,0,1217984,0
B_cereus_MiSeq.638184,1396,222523,0,222523,0
B_cereus_MiSeq.638381,1396,222523,0,222523,0
B_cereus_MiSeq.639477,0,86661,0,570416,0
B_cereus_MiSeq.639735,1396,222523,0,222523,0
B_cereus_MiSeq.639903,1396,1396,0,1217984,0
B_cereus_MiSeq.640696,0,86661,0,570416,0
B_cereus_MiSeq.640773,1396,222523,0,1396,0
B_cereus_MiSeq.640828,0,86661,186817,570416,0
B_cereus_MiSeq.642126,1396,1396,0,1217984,0
B_cereus_MiSeq.64256,1396,222523,0,222523,0
B_cereus_MiSeq.642603,0,86661,0,222523,0
B_cereus_MiSeq.643435,0,86661,0,1217984,0
B_cereus_MiSeq.64572,1396,222523,0,222523,0
B_cereus_MiSeq.646013,1396,222523,0,222523,0
B_cereus_MiSeq.648111,0,0,0,0,0
B_cereus_MiSeq.649155,1396,222523,0,222523,0
B_cereus_MiSeq.651393,1396,1396,0,1217984,0
B_cereus_MiSeq.651552,1323523,1323523,884214,0,0
B_cereus_MiSeq.651695,1396,1396,0,1217984,0
B_cereus_MiSeq.652085,1396,1396,0,1396,0
B_cereus_MiSeq.652101,1396,222523,0,222523,0
B_cereus_MiSeq.652463,1396,222523,0,222523,0
B_cereus_MiSeq.652950,1396,1396,0,1217984,0
B_cereus_MiSeq.653398,0,86661,0,930170,0
B_cereus_MiSeq.653519,1396,222523,0,222523,0
B_cereus_MiSeq.654525,1396,222523,0,1396,0
B_cereus_MiSeq.655746,1396,222523,0,1396,0
B_cereus_MiSeq.655925,0,86661,0,1217984,0
B_cereus_MiSeq.6561,1396,222523,0,1396,0
B_cereus_MiSeq.657347,1396,222523,0,222523,0
B_cereus_MiSeq.658817,1396,222523,0,1396,0
B_cereus_MiSeq.659656,1396,222523,0,1396,0
B_cereus_MiSeq.660409,1396,222523,0,222523,0
B_cereus_MiSeq.664159,0,86661,0,1217984,0
B_cereus_MiSeq.664636,1396,1396,0,334406,0
B_cereus_MiSeq.665161,1396,222523,0,222523,0
B_cereus_MiSeq.665210,1396,1396,0,1217984,0
B_cereus_MiSeq.666650,0,86661,0,1217984,0
B_cereus_MiSeq.666945,1396,222523,0,1396,0
B_cereus_MiSeq.668818,0,86661,0,1217984,0
B_cereus_MiSeq.66922,1396,222523,0,222523,0
B_cereus_MiSeq.669786,1396,222523,0,222523,0
B_cereus_MiSeq.67026,1396,1396,0,222523,0
B_cereus_MiSeq.67096,1396,222523,0,222523,0
B_cereus_MiSeq.671319,0,86661,0,1217984,0
B_cereus_MiSeq.671888,1396,222523,0,222523,0
B_cereus_MiSeq.672543,1396,1396,0,1217984,0
B_cereus_MiSeq.674633,1396,1396,0,1217984,0
B_cereus_MiSeq.678117,1396,222523,0,222523,0
B_cereus_MiSeq.678147,1396,222523,0,222523,0
B_cereus_MiSeq.678177,1396,1396,0,1396,0
B_cereus_MiSeq.680056,1396,222523,0,222523,0
B_cereus_MiSeq.680895,1396,222523,0,222523,0
B_cereus_MiSeq.681127,0,86661,0,0,0
B_cereus_MiSeq.682,0,86661,0,1396,0
B_cereus_MiSeq.682101,1396,1396,0,222523,0
B_cereus_MiSeq.682577,1396,1396,0,1217984,0
B_cereus_MiSeq.68313,1396,222523,0,222523,0
B_cereus_MiSeq.68396,1396,1396,0,1217984,0
B_cereus_MiSeq.6840,1396,1396,0,1217984,0
B_cereus_MiSeq.68442,1396,1396,0,1217984,0
B_cereus_MiSeq.684962,1396,222523,0,222523,0
B_cereus_MiSeq.687524,940614,86661,0,570416,0
B_cereus_MiSeq.687759,1396,1396,0,1217984,0
B_cereus_MiSeq.688588,1396,1396,0,1217984,0
B_cereus_MiSeq.68866,1396,222523,0,222523,0
B_cereus_MiSeq.690331,1396,222523,0,222523,0
B_cereus_MiSeq.691285,1396,222523,0,222523,0
B_cereus_MiSeq.691358,1396,222523,0,222523,0
B_cereus_MiSeq.693193,1396,222523,0,0,0
B_cereus_MiSeq.696117,0,86661,0,1396,0
B_cereus_MiSeq.69649,1396,222523,0,222523,0
B_cereus_MiSeq.69737,1396,222523,0,222523,0
B_cereus_MiSeq.697735,1396,1396,0,1217984,0
B_cereus_MiSeq.698163,0,0,0,0,0
B_cereus_MiSeq.698565,1396,222523,0,222523,0
B_cereus_MiSeq.698643,1396,222523,0,222523,0
B_cereus_MiSeq.698763,1396,1396,0,1217984,0
B_cereus_MiSeq.698774,1396,222523,0,222523,0
B_cereus_MiSeq.698944,1396,1396,0,222523,0
B_cereus_MiSeq.700178,1396,222523,0,1396,0
B_cereus_MiSeq.700541,1396,1396,0,1217984,0
B_cereus_MiSeq.700845,1396,1396,0,222523,0
B_cereus_MiSeq.701353,1396,1396,0,1217984,0
B_cereus_MiSeq.701615,1396,222523,0,222523,0
B_cereus_MiSeq.702703,1396,222523,0,222523,0
B_cereus_MiSeq.705178,1396,1396,0,222523,0
B_cereus_MiSeq.705235,1396,222523,0,222523,0
B_cereus_MiSeq.705959,1396,1396,0,1217984,0
B_cereus_MiSeq.706550,1396,222523,0,1396,0
B_cereus_MiSeq.707154,0,86661,0,1217984,0
B_cereus_MiSeq.707495,1396,1396,0,1217984,0
B_cereus_MiSeq.708469,1396,1396,0,1217984,0
B_cereus_MiSeq.708692,1396,222523,0,222523,0
B_cereus_MiSeq.70883,1396,222523,0,222523,0
B_cereus_MiSeq.70944,1396,222523,0,222523,0
B_cereus_MiSeq.709551,1396,1396,0,1396,0
B_cereus_MiSeq.709584,1396,1396,0,1217984,0
B_cereus_MiSeq.710664,1396,1396,0,1217984,0
B_cereus_MiSeq.710940,1396,222523,0,222523,0
B_cereus_MiSeq.711174,0,1386,1385,1545524,0
B_cereus_MiSeq.712557,1396,222523,0,222523,0
B_cereus_MiSeq.714251,1396,222523,0,222523,0
B_cereus_MiSeq.714675,0,86661,0,0,0
B_cereus_MiSeq.716222,1396,222523,0,222523,0
B_cereus_MiSeq.716304,1396,222523,0,222523,0
B_cereus_MiSeq.716494,1396,222523,0,222523,0
B_cereus_MiSeq.720216,0,86661,0,1217984,0
B_cereus_MiSeq.721462,0,86661,0,1217984,0
B_cereus_MiSeq.721721,1396,1396,0,1217984,0
B_cereus_MiSeq.722049,1396,222523,0,1396,0
B_cereus_MiSeq.722250,0,86661,0,1217984,0
B_cereus_MiSeq.722581,1396,222523,0,222523,0
B_cereus_MiSeq.72315,1396,1396,0,1396,0
B_cereus_MiSeq.723234,1396,222523,0,222523,0
B_cereus_MiSeq.723826,0,86661,0,334406,0
B_cereus_MiSeq.724539,1396,222523,0,222523,0
B_cereus_MiSeq.725002,1396,1396,0,1217984,0
B_cereus_MiSeq.726211,0,86661,0,1396,0
B_cereus_MiSeq.728235,1396,1396,0,1217984,0
B_cereus_MiSeq.729128,1396,1396,0,1217984,0
B_cereus_MiSeq.729677,1396,222523,0,222523,0
B_cereus_MiSeq.730212,0,86661,0,1217984,0
B_cereus_MiSeq.732577,1396,222523,0,222523,0
B_cereus_MiSeq.733024,1396,1396,0,222523,0
B_cereus_MiSeq.7331,1396,1396,0,1217984,0
B_cereus_MiSeq.733461,1396,222523,0,1396,0
B_cereus_MiSeq.733602,1396,222523,0,222523,0
B_cereus_MiSeq.735135,1396,222523,0,222523,0
B_cereus_MiSeq.735793,0,86661,0,930170,0
B_cereus_MiSeq.736209,0,222523,0,1396,0
B_cereus_MiSeq.738507,1396,222523,0,222523,0
B_cereus_MiSeq.738840,1396,222523,0,222523,0
B_cereus_MiSeq.73944,1396,222523,0,222523,0
B_cereus_MiSeq.740187,1396,222523,0,222523,0
B_cereus_MiSeq.741352,1396,222523,0,222523,0
B_cereus_MiSeq.741389,1396,1396,0,1217984,0
B_cereus_MiSeq.744143,0,86661,0,1217984,1396
B_cereus_MiSeq.746321,1396,222523,0,222523,0
B_cereus_MiSeq.747370,1396,222523,0,222523,0
B_cereus_MiSeq.747836,0,86661,0,930170,0
B_cereus_MiSeq.748223,1396,1396,830,222523,457421
B_cereus_MiSeq.750029,1396,1396,0,1217984,0
B_cereus_MiSeq.751502,1396,1396,0,1396,0
B_cereus_MiSeq.751516,1396,222523,0,222523,0
B_cereus_MiSeq.752373,1396,1396,0,1217984,0
B_cereus_MiSeq.752690,1396,222523,0,222523,0
B_cereus_MiSeq.752910,1396,222523,0,222523,0
B_cereus_MiSeq.75342,1396,1396,0,222523,0
B_cereus_MiSeq.754018,0,86661,0,570416,0
B_cereus_MiSeq.754861,1396,222523,0,222523,0
B_cereus_MiSeq.754875,0,86661,0,315730,0
B_cereus_MiSeq.7570,1396,1396,0,222523,0
B_cereus_MiSeq.757062,0,86661,0,261591,0
B_cereus_MiSeq.757570,1396,222523,0,222523,0
B_cereus_MiSeq.758980,1396,1396,0,1217984,0
B_cereus_MiSeq.761769,1396,222523,0,1396,0
B_cereus_MiSeq.761808,1396,222523,0,222523,0
B_cereus_MiSeq.762048,1396,1396,0,1217984,0
B_cereus_MiSeq.762546,1396,1396,0,1217984,0
B_cereus_MiSeq.763534,1396,1396,0,1217984,0
B_cereus_MiSeq.765516,1396,1396,0,222523,0
B_cereus_MiSeq.769113,1396,222523,186817,222523,0
B_cereus_MiSeq.770015,0,86661,0,1396,0
B_cereus_MiSeq.770625,0,86661,0,570416,0
B_cereus_MiSeq.771052,1396,1396,0,1217984,0
B_cereus_MiSeq.771158,1396,1396,0,222523,0
B_cereus_MiSeq.772231,1396,222523,0,1396,0
B_cereus_MiSeq.773662,1396,1396,0,1217984,0
B_cereus_MiSeq.774076,1396,222523,0,222523,0
B_cereus_MiSeq.774517,1396,222523,0,222523,0
B_cereus_MiSeq.776305,1396,1396,0,1217984,0
B_cereus_MiSeq.776584,1396,222523,0,1396,0
B_cereus_MiSeq.778495,0,86661,0,1217984,0
B_cereus_MiSeq.778660,1396,1396,0,1217984,0
B_cereus_MiSeq.779763,1396,1396,0,222523,0
B_cereus_MiSeq.77978,1396,1396,0,1217984,0
B_cereus_MiSeq.783267,1396,222523,0,222523,0
B_cereus_MiSeq.783793,0,86661,0,1217984,0
B_cereus_MiSeq.784258,1396,1396,0,334406,0
B_cereus_MiSeq.784776,1396,1396,0,222523,0
B_cereus_MiSeq.784937,1396,222523,0,222523,0
B_cereus_MiSeq.786411,1396,1396,0,1217984,0
B_cereus_MiSeq.786689,1396,1396,0,334406,0
B_cereus_MiSeq.787045,1396,1396,0,1217984,0
B_cereus_MiSeq.788968,1396,1396,0,1217984,0
B_cereus_MiSeq.789118,0,86661,1385,1545524,0
B_cereus_MiSeq.79026,1396,1396,0,1217984,0
B_cereus_MiSeq.790605,1396,222523,0,222523,0
B_cereus_MiSeq.790726,1396,222523,0,222523,0
B_cereus_MiSeq.790876,1396,222523,0,222523,0
B_cereus_MiSeq.791949,0,86661,0,1396,0
B_cereus_MiSeq.792094,1396,222523,0,1396,0
B_cereus_MiSeq.79502,1396,1396,0,1217984,0
B_cereus_MiSeq.795064,1396,1396,0,361100,0
B_cereus_MiSeq.795364,1396,1396,0,334406,0
B_cereus_MiSeq.795905,0,86661,0,1392,0
B_cereus_MiSeq.797060,1396,1396,0,1217984,0
B_cereus_MiSeq.798112,1396,222523,0,222523,0
B_cereus_MiSeq.800441,1396,222523,0,222523,0
B_cereus_MiSeq.80059,1396,222523,0,222523,0
B_cereus_MiSeq.801184,1396,222523,0,222523,0
B_cereus_MiSeq.803996,0,86661,0,1217984,0
B_cereus_MiSeq.804107,1396,222523,0,222523,0
B_cereus_MiSeq.804311,1396,1396,0,1217984,0
B_cereus_MiSeq.804662,0,86661,0,222523,0
B_cereus_MiSeq.805284,0,86661,0,0,0
B_cereus_MiSeq.806787,1396,1396,0,1217984,0
B_cereus_MiSeq.807000,0,86661,0,714359,0
B_cereus_MiSeq.809252,1396,222523,0,222523,0
B_cereus_MiSeq.811236,1396,1396,0,1217984,0
B_cereus_MiSeq.811545,1396,1396,0,1217984,0
B_cereus_MiSeq.812214,1396,222523,0,1396,0
B_cereus_MiSeq.813993,1396,1396,0,222523,0
B_cereus_MiSeq.814485,0,1386,186817,570416,0
B_cereus_MiSeq.817277,1396,1396,0,1396,0
B_cereus_MiSeq.820706,1396,222523,0,222523,0
B_cereus_MiSeq.824514,1396,222523,0,1396,0
B_cereus_MiSeq.824565,1396,1396,0,334406,0
B_cereus_MiSeq.826114,1396,222523,0,222523,0
B_cereus_MiSeq.828501,1396,222523,0,1396,0
B_cereus_MiSeq.828830,1396,1396,0,1217984,0
B_cereus_MiSeq.829187,1396,222523,0,222523,0
B_cereus_MiSeq.829562,1396,1396,0,1217984,0
B_cereus_MiSeq.830001,1396,222523,0,1396,0
B_cereus_MiSeq.83145,1396,222523,0,1396,0
B_cereus_MiSeq.833064,1396,1396,0,1217984,0
B_cereus_MiSeq.833147,1396,222523,0,222523,0
B_cereus_MiSeq.834660,0,86661,0,222523,0
B_cereus_MiSeq.835120,1396,222523,0,222523,0
B_cereus_MiSeq.837275,1396,1396,0,1217984,0
B_cereus_MiSeq.839141,0,1386,186817,570416,0
B_cereus_MiSeq.839316,1396,1396,0,1217984,0
B_cereus_MiSeq.840124,1396,1396,0,1217984,0
B_cereus_MiSeq.840618,1396,222523,0,222523,0
B_cereus_MiSeq.841145,0,86661,0,930170,0
B_cereus_MiSeq.842082,1396,222523,0,222523,0
B_cereus_MiSeq.842613,1396,1396,0,1396,0
B_cereus_MiSeq.844145,1396,222523,0,222523,0
B_cereus_MiSeq.844293,1396,222523,0,1396,0
B_cereus_MiSeq.846384,1396,1396,0,1217984,0
B_cereus_MiSeq.847885,1396,1396,0,1217984,0
B_cereus_MiSeq.848787,1396,222523,0,222523,0
B_cereus_MiSeq.849339,1396,222523,0,222523,0
B_cereus_MiSeq.849418,1396,1396,0,1396,0
B_cereus_MiSeq.851514,1396,1396,0,1217984,0
B_cereus_MiSeq.853552,1396,222523,0,222523,0
B_cereus_MiSeq.854836,1396,222523,0,222523,0
B_cereus_MiSeq.85599,1396,1396,0,1217984,0
B_cereus_MiSeq.856013,1396,222523,0,222523,0
B_cereus_MiSeq.85832,0,86661,0,570416,0
B_cereus_MiSeq.858609,1396,222523,0,222523,0
B_cereus_MiSeq.858722,1396,1396,0,222523,0
B_cereus_MiSeq.858734,1396,1396,0,222523,0
B_cereus_MiSeq.861476,1396,1396,0,1217984,0
B_cereus_MiSeq.861563,1396,1396,0,1217984,0
B_cereus_MiSeq.862881,1396,222523,0,222523,0
B_cereus_MiSeq.863577,0,86661,0,1217984,0
B_cereus_MiSeq.864482,1396,1396,0,1217984,0
B_cereus_MiSeq.865180,1396,222523,0,222523,0
B_cereus_MiSeq.867144,1396,222523,0,222523,0
B_cereus_MiSeq.86736,0,1239,0,1396,0
B_cereus_MiSeq.867604,1396,1396,0,1217984,0
B_cereus_MiSeq.868318,1396,222523,0,222523,0
B_cereus_MiSeq.868618,1396,222523,0,222523,0
B_cereus_MiSeq.869936,1396,222523,0,1396,0
B_cereus_MiSeq.87157,1396,222523,0,222523,0
B_cereus_MiSeq.871734,1396,222523,0,222523,0
B_cereus_MiSeq.871797,1396,222523,0,222523,0
B_cereus_MiSeq.872653,1396,1396,0,222523,0
B_cereus_MiSeq.873587,1396,222523,0,222523,0
B_cereus_MiSeq.874582,1396,222523,0,222523,0
B_cereus_MiSeq.875128,1396,222523,0,1396,0
B_cereus_MiSeq.875620,1396,222523,0,222523,0
B_cereus_MiSeq.877359,1396,222523,0,222523,0
B_cereus_MiSeq.878247,0,86661,0,1217984,0
B_cereus_MiSeq.878502,1396,1396,0,1217984,0
B_cereus_MiSeq.878549,0,86661,0,222523,0
B_cereus_MiSeq.879182,1396,1396,0,222523,0
B_cereus_MiSeq.879502,1396,1396,0,1217984,0
B_cereus_MiSeq.879684,1396,222523,0,222523,0
B_cereus_MiSeq.88,0,86661,1385,570416,0
B_cereus_MiSeq.880528,0,86661,0,0,0
B_cereus_MiSeq.882534,1396,222523,0,222523,0
B_cereus_MiSeq.882670,1396,222523,0,222523,0
B_cereus_MiSeq.882803,1396,1396,0,1396,0
B_cereus_MiSeq.883192,1396,1396,0,1217984,0
B_cereus_MiSeq.884098,1396,222523,0,1396,0
B_cereus_MiSeq.885230,1396,222523,0,222523,0
B_cereus_MiSeq.885530,1396,1396,0,1217984,0
B_cereus_MiSeq.885965,1396,222523,0,1396,0
B_cereus_MiSeq.886467,1396,222523,0,222523,0
B_cereus_MiSeq.886801,1396,1396,0,1217984,0
B_cereus_MiSeq.887173,1396,222523,0,222523,0
B_cereus_MiSeq.88722,0,86661,1385,1392,0
B_cereus_MiSeq.8886,1396,1396,0,222523,0
B_cereus_MiSeq.889008,1396,222523,0,222523,0
B_cereus_MiSeq.890974,1396,1396,0,1217984,0
B_cereus_MiSeq.891141,1396,222523,0,222523,0
B_cereus_MiSeq.891187,1396,222523,0,222523,0
B_cereus_MiSeq.891411,1396,222523,0,1396,0
B_cereus_MiSeq.89272,0,86661,0,570416,0
B_cereus_MiSeq.893162,1396,1396,0,1217984,0
B_cereus_MiSeq.894247,0,86661,1385,1545524,0
B_cereus_MiSeq.894532,1396,222523,0,222523,0
B_cereus_MiSeq.894584,0,86661,0,1217984,0
B_cereus_MiSeq.895915,1396,222523,0,222523,0
B_cereus_MiSeq.897449,1396,222523,0,1396,0
B_cereus_MiSeq.897773,1396,222523,0,222523,0
B_cereus_MiSeq.897872,0,86661,0,570416,0
B_cereus_MiSeq.898634,1396,222523,0,222523,0
B_cereus_MiSeq.900258,0,86661,0,1396,0
B_cereus_MiSeq.9021,1396,1396,0,1217984,0
B_cereus_MiSeq.903659,1396,222523,0,222523,0
B_cereus_MiSeq.904188,1396,1396,0,1217984,0
B_cereus_MiSeq.904680,1396,1396,0,1217984,0
B_cereus_MiSeq.905521,1396,1396,0,222523,0
B_cereus_MiSeq.908524,0,86661,0,1217984,0
B_cereus_MiSeq.909290,1396,222523,0,222523,0
B_cereus_MiSeq.911619,0,86661,1385,1545620,0
B_cereus_MiSeq.912186,1396,222523,0,222523,0
B_cereus_MiSeq.912588,1396,222523,0,1396,0
B_cereus_MiSeq.914003,1396,222523,0,222523,0
B_cereus_MiSeq.914328,1396,1396,0,1217984,0
B_cereus_MiSeq.914906,1396,222523,0,222523,0
B_cereus_MiSeq.915186,0,86661,0,1396,0
B_cereus_MiSeq.917954,1396,222523,0,222523,0
B_cereus_MiSeq.921877,1396,222523,0,222523,0
B_cereus_MiSeq.922910,1396,1396,0,1217984,0
B_cereus_MiSeq.923809,0,86661,0,1217984,0
B_cereus_MiSeq.924517,1396,222523,0,222523,0
B_cereus_MiSeq.926326,0,2,0,0,0
B_cereus_MiSeq.926938,1396,222523,0,222523,0
B_cereus_MiSeq.927023,1396,222523,0,222523,0
B_cereus_MiSeq.927147,1396,1396,0,1217984,1396
B_cereus_MiSeq.927563,1396,222523,0,1396,0
B_cereus_MiSeq.927904,1396,1396,0,1217984,0
B_cereus_MiSeq.927989,1396,1396,0,1217984,0
B_cereus_MiSeq.928695,0,86661,0,1415784,0
B_cereus_MiSeq.929158,1396,222523,0,222523,0
B_cereus_MiSeq.929318,1396,222523,0,222523,0
B_cereus_MiSeq.929533,1396,222523,0,222523,0
B_cereus_MiSeq.932711,1396,222523,0,222523,0
B_cereus_MiSeq.932763,1396,222523,0,222523,0
B_cereus_MiSeq.933710,1396,222523,0,222523,0
B_cereus_MiSeq.934267,1396,1396,0,1217984,0
B_cereus_MiSeq.93486,1396,222523,0,222523,0
B_cereus_MiSeq.935076,1396,222523,0,1396,0
B_cereus_MiSeq.935120,0,86661,0,714359,0
B_cereus_MiSeq.936549,1396,222523,0,222523,0
B_cereus_MiSeq.937599,1396,222523,0,1396,0
B_cereus_MiSeq.937930,1396,222523,0,222523,0
B_cereus_MiSeq.938695,1396,222523,0,222523,0
B_cereus_MiSeq.939284,0,86661,0,1392,0
B_cereus_MiSeq.939538,1396,1396,0,1217984,0
B_cereus_MiSeq.939937,1396,222523,0,222523,0
B_cereus_MiSeq.940108,1396,222523,0,222523,0
B_cereus_MiSeq.940379,0,86661,0,570416,0
B_cereus_MiSeq.940656,1396,1396,0,1217984,0
B_cereus_MiSeq.941344,1396,222523,0,222523,0
B_cereus_MiSeq.94164,0,86661,0,222523,0
B_cereus_MiSeq.941667,1396,1396,0,222523,0
B_cereus_MiSeq.941737,1396,1396,0,1217984,0
B_cereus_MiSeq.942683,1396,222523,0,222523,0
B_cereus_MiSeq.944435,0,86661,0,714359,0
B_cereus_MiSeq.945942,0,86661,0,1217984,0
B_cereus_MiSeq.946170,1396,1396,0,1217984,0
B_cereus_MiSeq.947268,0,86661,0,570416,0
B_cereus_MiSeq.947524,1396,222523,0,222523,0
B_cereus_MiSeq.947870,1396,222523,0,222523,0
B_cereus_MiSeq.948437,0,86661,0,1392,0
B_cereus_MiSeq.948765,1396,1396,0,1217984,0
B_cereus_MiSeq.950172,1396,1396,0,1217984,0
B_cereus_MiSeq.952376,1396,222523,0,1396,0
B_cereus_MiSeq.952482,1396,1396,0,1217984,0
B_cereus_MiSeq.952548,1396,222523,0,1396,0
B_cereus_MiSeq.95353,0,86661,0,1217984,0
B_cereus_MiSeq.955186,1396,1396,0,1217984,0
B_cereus_MiSeq.956072,0,86661,0,570416,0
B_cereus_MiSeq.95735,1396,222523,0,222523,0
B_cereus_MiSeq.957525,0,86661,0,1217984,0
B_cereus_MiSeq.957710,1396,222523,0,222523,0
B_cereus_MiSeq.95779,1396,1396,0,1217984,0
B_cereus_MiSeq.959843,1396,1396,0,1217984,0
B_cereus_MiSeq.95989,1396,222523,0,222523,0
B_cereus_MiSeq.960583,1396,1396,0,1217984,0
B_cereus_MiSeq.961318,0,86661,0,1217984,0
B_cereus_MiSeq.962751,1396,222523,0,1396,0
B_cereus_MiSeq.963087,1396,1396,0,1217984,0
B_cereus_MiSeq.963413,1396,222523,0,222523,0
B_cereus_MiSeq.963423,1396,1396,0,222523,0
B_cereus_MiSeq.963520,1396,222523,0,222523,0
B_cereus_MiSeq.968886,1396,222523,0,222523,0
B_cereus_MiSeq.969882,1396,222523,0,1396,0
B_cereus_MiSeq.97002,1396,1396,0,1217984,0
B_cereus_MiSeq.974342,1396,222523,0,1396,0
B_cereus_MiSeq.976706,1396,1396,0,1217984,0
B_cereus_MiSeq.977200,1396,222523,0,222523,0
B_cereus_MiSeq.977378,0,86661,0,222523,0
B_cereus_MiSeq.977932,1396,222523,0,1396,0
B_cereus_MiSeq.980488,1396,222523,0,222523,0
B_cereus_MiSeq.981407,1396,1396,0,1217984,0
B_cereus_MiSeq.981742,0,0,0,0,0
B_cereus_MiSeq.982231,1396,1396,0,1217984,0
B_cereus_MiSeq.982545,1396,222523,0,222523,0
B_cereus_MiSeq.982554,1396,1396,0,222523,0
B_cereus_MiSeq.982738,0,0,0,0,0
B_cereus_MiSeq.982972,0,86661,1385,1392,0
B_cereus_MiSeq.983337,1396,1396,0,1217984,0
B_cereus_MiSeq.983964,1396,222523,0,222523,0
B_cereus_MiSeq.984131,0,0,0,0,0
B_cereus_MiSeq.984593,1396,222523,0,222523,0
B_cereus_MiSeq.985328,1396,222523,0,222523,0
